fecha;valorUVR;variacion_diaria;variacion_mensual;variacion_anual;variacion_ano_corrido
28/01/2006;153,6125;0;0,09;4,99;0,08
29/01/2006;153,6159;0;0,09;4,98;0,08
30/01/2006;153,6194;0;0,09;4,97;0,09
31/01/2006;153,6229;0;0,09;4,97;0,09
1/02/2006;153,6263;0;0,09;4,96;0,09
2/02/2006;153,6298;0;0,09;4,95;0,09
3/02/2006;153,6333;0;0,09;4,94;0,1
4/02/2006;153,6367;0;0,08;4,93;0,1
5/02/2006;153,6402;0;0,08;4,93;0,1
6/02/2006;153,6437;0;0,08;4,92;0,1
7/02/2006;153,6471;0;0,08;4,91;0,11
8/02/2006;153,6506;0;0,08;4,9;0,11
9/02/2006;153,6541;0;0,08;4,9;0,11
10/02/2006;153,6576;0;0,08;4,89;0,11
11/02/2006;153,661;0;0,08;4,88;0,11
12/02/2006;153,6645;0;0,07;4,87;0,12
13/02/2006;153,668;0;0,07;4,86;0,12
14/02/2006;153,6714;0;0,07;4,86;0,12
15/02/2006;153,6749;0;0,07;4,85;0,12
16/02/2006;153,7045;0,02;0,09;4,84;0,14
17/02/2006;153,734;0,02;0,1;4,83;0,16
18/02/2006;153,7636;0,02;0,12;4,82;0,18
19/02/2006;153,7932;0,02;0,14;4,81;0,2
20/02/2006;153,8228;0,02;0,16;4,8;0,22
21/02/2006;153,8523;0,02;0,17;4,79;0,24
22/02/2006;153,8819;0,02;0,19;4,78;0,26
23/02/2006;153,9115;0,02;0,21;4,77;0,28
24/02/2006;153,9411;0,02;0,22;4,75;0,3
25/02/2006;153,9708;0,02;0,24;4,74;0,32
26/02/2006;154,0004;0,02;0,26;4,73;0,34
27/02/2006;154,03;0,02;0,27;4,72;0,35
28/02/2006;154,0596;0,02;0,29;4,71;0,37
1/03/2006;154,0893;0,02;0,3;4,7;0,39
2/03/2006;154,1189;0,02;0,32;4,69;0,41
3/03/2006;154,1485;0,02;0,34;4,68;0,43
4/03/2006;154,1782;0,02;0,35;4,67;0,45
5/03/2006;154,2079;0,02;0,37;4,66;0,47
6/03/2006;154,2375;0,02;0,39;4,65;0,49
7/03/2006;154,2672;0,02;0,4;4,64;0,51
8/03/2006;154,2969;0,02;0,42;4,63;0,53
9/03/2006;154,3265;0,02;0,44;4,62;0,55
10/03/2006;154,3562;0,02;0,45;4,61;0,57
11/03/2006;154,3859;0,02;0,47;4,6;0,59
12/03/2006;154,4156;0,02;0,49;4,59;0,61
13/03/2006;154,4453;0,02;0,51;4,58;0,63
14/03/2006;154,475;0,02;0,52;4,57;0,64
15/03/2006;154,5047;0,02;0,54;4,56;0,66
16/03/2006;154,5375;0,02;0,54;4,55;0,69
17/03/2006;154,5703;0,02;0,54;4,53;0,71
18/03/2006;154,6031;0,02;0,55;4,52;0,73
19/03/2006;154,6359;0,02;0,55;4,51;0,75
20/03/2006;154,6687;0,02;0,55;4,5;0,77
21/03/2006;154,7015;0,02;0,55;4,49;0,79
22/03/2006;154,7344;0,02;0,55;4,47;0,81
23/03/2006;154,7672;0,02;0,56;4,46;0,83
24/03/2006;154,8001;0,02;0,56;4,45;0,86
25/03/2006;154,8329;0,02;0,56;4,44;0,88
26/03/2006;154,8658;0,02;0,56;4,42;0,9
27/03/2006;154,8986;0,02;0,56;4,41;0,92
28/03/2006;154,9315;0,02;0,57;4,4;0,94
29/03/2006;154,9644;0,02;0,59;4,39;0,96
30/03/2006;154,9973;0,02;0,61;4,38;0,98
31/03/2006;155,0302;0,02;0,63;4,36;1,01
1/04/2006;155,0631;0,02;0,63;4,35;1,03
2/04/2006;155,096;0,02;0,63;4,34;1,05
3/04/2006;155,1289;0,02;0,64;4,33;1,07
4/04/2006;155,1618;0,02;0,64;4,32;1,09
5/04/2006;155,1948;0,02;0,64;4,3;1,11
6/04/2006;155,2277;0,02;0,64;4,29;1,13
7/04/2006;155,2606;0,02;0,64;4,28;1,16
8/04/2006;155,2936;0,02;0,65;4,27;1,18
9/04/2006;155,3265;0,02;0,65;4,26;1,2
10/04/2006;155,3595;0,02;0,65;4,24;1,22
11/04/2006;155,3925;0,02;0,65;4,23;1,24
12/04/2006;155,4255;0,02;0,65;4,22;1,26
13/04/2006;155,4584;0,02;0,66;4,21;1,29
14/04/2006;155,4914;0,02;0,66;4,2;1,31
15/04/2006;155,5244;0,02;0,66;4,18;1,33
16/04/2006;155,5606;0,02;0,66;4,18;1,35
17/04/2006;155,5967;0,02;0,66;4,18;1,38
18/04/2006;155,6329;0,02;0,67;4,18;1,4
19/04/2006;155,6691;0,02;0,67;4,18;1,42
20/04/2006;155,7053;0,02;0,67;4,17;1,45
21/04/2006;155,7415;0,02;0,67;4,17;1,47
22/04/2006;155,7777;0,02;0,67;4,17;1,49
23/04/2006;155,814;0,02;0,68;4,17;1,52
24/04/2006;155,8502;0,02;0,68;4,16;1,54
25/04/2006;155,8864;0,02;0,68;4,16;1,56
26/04/2006;155,9227;0,02;0,68;4,16;1,59
27/04/2006;155,959;0,02;0,68;4,16;1,61
28/04/2006;155,9952;0,02;0,69;4,15;1,63
29/04/2006;156,0315;0,02;0,69;4,15;1,66
30/04/2006;156,0678;0,02;0,69;4,15;1,68
1/05/2006;156,1041;0,02;0,67;4,15;1,71
2/05/2006;156,1404;0,02;0,67;4,14;1,73
3/05/2006;156,1767;0,02;0,68;4,14;1,75
4/05/2006;156,213;0,02;0,68;4,14;1,78
5/05/2006;156,2493;0,02;0,68;4,14;1,8
6/05/2006;156,2857;0,02;0,68;4,13;1,82
7/05/2006;156,322;0,02;0,68;4,13;1,85
8/05/2006;156,3584;0,02;0,69;4,13;1,87
9/05/2006;156,3947;0,02;0,69;4,13;1,9
10/05/2006;156,4311;0,02;0,69;4,12;1,92
11/05/2006;156,4675;0,02;0,69;4,12;1,94
12/05/2006;156,5039;0,02;0,69;4,12;1,97
13/05/2006;156,5403;0,02;0,7;4,12;1,99
14/05/2006;156,5767;0,02;0,7;4,11;2,01
15/05/2006;156,6131;0,02;0,7;4,11;2,04
16/05/2006;156,6358;0,01;0,69;4,11;2,05
17/05/2006;156,6585;0,01;0,68;4,11;2,07
18/05/2006;156,6812;0,01;0,67;4,11;2,08
19/05/2006;156,7039;0,01;0,66;4,11;2,1
20/05/2006;156,7266;0,01;0,66;4,11;2,11
21/05/2006;156,7493;0,01;0,65;4,11;2,13
22/05/2006;156,772;0,01;0,64;4,11;2,14
23/05/2006;156,7947;0,01;0,63;4,12;2,16
24/05/2006;156,8174;0,01;0,62;4,12;2,17
25/05/2006;156,8401;0,01;0,61;4,12;2,19
26/05/2006;156,8628;0,01;0,6;4,12;2,2
27/05/2006;156,8855;0,01;0,59;4,12;2,21
28/05/2006;156,9083;0,01;0,59;4,12;2,23
29/05/2006;156,931;0,01;0,58;4,12;2,24
30/05/2006;156,9537;0,01;0,57;4,12;2,26
31/05/2006;156,9765;0,01;0,58;4,12;2,27
1/06/2006;156,9992;0,01;0,57;4,12;2,29
2/06/2006;157,0219;0,01;0,56;4,12;2,3
3/06/2006;157,0447;0,01;0,56;4,12;2,32
4/06/2006;157,0674;0,01;0,55;4,12;2,33
5/06/2006;157,0902;0,01;0,54;4,12;2,35
6/06/2006;157,1129;0,01;0,53;4,12;2,36
7/06/2006;157,1357;0,01;0,52;4,12;2,38
8/06/2006;157,1584;0,01;0,51;4,12;2,39
9/06/2006;157,1812;0,01;0,5;4,12;2,41
10/06/2006;157,204;0,01;0,49;4,12;2,42
11/06/2006;157,2267;0,01;0,49;4,12;2,44
12/06/2006;157,2495;0,01;0,48;4,12;2,45
13/06/2006;157,2723;0,01;0,47;4,12;2,47
14/06/2006;157,2951;0,01;0,46;4,12;2,48
15/06/2006;157,3179;0,01;0,45;4,12;2,5
16/06/2006;157,3352;0,01;0,45;4,12;2,51
17/06/2006;157,3525;0,01;0,44;4,12;2,52
18/06/2006;157,3697;0,01;0,44;4,11;2,53
19/06/2006;157,387;0,01;0,44;4,11;2,54
20/06/2006;157,4043;0,01;0,43;4,11;2,55
21/06/2006;157,4216;0,01;0,43;4,11;2,56
22/06/2006;157,4389;0,01;0,43;4,1;2,58
23/06/2006;157,4562;0,01;0,42;4,1;2,59
24/06/2006;157,4735;0,01;0,42;4,1;2,6
25/06/2006;157,4908;0,01;0,41;4,1;2,61
26/06/2006;157,5081;0,01;0,41;4,09;2,62
27/06/2006;157,5254;0,01;0,41;4,09;2,63
28/06/2006;157,5427;0,01;0,4;4,09;2,64
29/06/2006;157,56;0,01;0,4;4,08;2,65
30/06/2006;157,5773;0,01;0,4;4,08;2,67
1/07/2006;157,5946;0,01;0,38;4,08;2,68
2/07/2006;157,6119;0,01;0,38;4,08;2,69
3/07/2006;157,6292;0,01;0,37;4,07;2,7
4/07/2006;157,6465;0,01;0,37;4,07;2,71
5/07/2006;157,6638;0,01;0,37;4,07;2,72
6/07/2006;157,6811;0,01;0,36;4,06;2,73
7/07/2006;157,6984;0,01;0,36;4,06;2,74
8/07/2006;157,7158;0,01;0,35;4,06;2,76
9/07/2006;157,7331;0,01;0,35;4,06;2,77
10/07/2006;157,7504;0,01;0,35;4,05;2,78
11/07/2006;157,7677;0,01;0,34;4,05;2,79
12/07/2006;157,7851;0,01;0,34;4,05;2,8
13/07/2006;157,8024;0,01;0,34;4,05;2,81
14/07/2006;157,8197;0,01;0,33;4,04;2,82
15/07/2006;157,837;0,01;0,33;4,04;2,83
16/07/2006;157,8523;0,01;0,33;4,04;2,84
17/07/2006;157,8675;0,01;0,33;4,03;2,85
18/07/2006;157,8828;0,01;0,33;4,03;2,86
19/07/2006;157,898;0,01;0,32;4,03;2,87
20/07/2006;157,9133;0,01;0,32;4,02;2,88
21/07/2006;157,9285;0,01;0,32;4,02;2,89
22/07/2006;157,9438;0,01;0,32;4,02;2,9
23/07/2006;157,9591;0,01;0,32;4,01;2,91
24/07/2006;157,9743;0,01;0,32;4,01;2,92
25/07/2006;157,9896;0,01;0,32;4,01;2,93
26/07/2006;158,0049;0,01;0,32;4;2,94
27/07/2006;158,0201;0,01;0,31;4;2,95
28/07/2006;158,0354;0,01;0,31;4;2,96
29/07/2006;158,0507;0,01;0,31;3,99;2,97
30/07/2006;158,0659;0,01;0,31;3,99;2,98
31/07/2006;158,0812;0,01;0,32;3,99;2,99
1/08/2006;158,0965;0,01;0,32;3,98;3
2/08/2006;158,1118;0,01;0,32;3,98;3,01
3/08/2006;158,127;0,01;0,32;3,98;3,02
4/08/2006;158,1423;0,01;0,31;3,97;3,03
5/08/2006;158,1576;0,01;0,31;3,97;3,04
6/08/2006;158,1729;0,01;0,31;3,97;3,05
7/08/2006;158,1882;0,01;0,31;3,96;3,06
8/08/2006;158,2035;0,01;0,31;3,96;3,07
9/08/2006;158,2188;0,01;0,31;3,96;3,08
10/08/2006;158,234;0,01;0,31;3,95;3,09
11/08/2006;158,2493;0,01;0,31;3,95;3,1
12/08/2006;158,2646;0,01;0,3;3,95;3,11
13/08/2006;158,2799;0,01;0,3;3,94;3,12
14/08/2006;158,2952;0,01;0,3;3,94;3,13
15/08/2006;158,3105;0,01;0,3;3,94;3,14
16/08/2006;158,3314;0,01;0,3;3,95;3,16
17/08/2006;158,3523;0,01;0,31;3,96;3,17
18/08/2006;158,3732;0,01;0,31;3,97;3,18
19/08/2006;158,3941;0,01;0,31;3,98;3,2
20/08/2006;158,415;0,01;0,32;4;3,21
21/08/2006;158,4359;0,01;0,32;4,01;3,23
22/08/2006;158,4568;0,01;0,32;4,02;3,24
23/08/2006;158,4777;0,01;0,33;4,03;3,25
24/08/2006;158,4987;0,01;0,33;4,04;3,27
25/08/2006;158,5196;0,01;0,34;4,06;3,28
26/08/2006;158,5405;0,01;0,34;4,07;3,29
27/08/2006;158,5614;0,01;0,34;4,08;3,31
28/08/2006;158,5824;0,01;0,35;4,09;3,32
29/08/2006;158,6033;0,01;0,35;4,1;3,33
30/08/2006;158,6242;0,01;0,35;4,12;3,35
31/08/2006;158,6452;0,01;0,36;4,13;3,36
1/09/2006;158,6661;0,01;0,36;4,14;3,38
2/09/2006;158,6871;0,01;0,36;4,15;3,39
3/09/2006;158,708;0,01;0,37;4,17;3,4
4/09/2006;158,729;0,01;0,37;4,18;3,42
5/09/2006;158,7499;0,01;0,37;4,19;3,43
6/09/2006;158,7709;0,01;0,38;4,2;3,44
7/09/2006;158,7918;0,01;0,38;4,21;3,46
8/09/2006;158,8128;0,01;0,39;4,23;3,47
9/09/2006;158,8337;0,01;0,39;4,24;3,48
10/09/2006;158,8547;0,01;0,39;4,25;3,5
11/09/2006;158,8757;0,01;0,4;4,26;3,51
12/09/2006;158,8966;0,01;0,4;4,27;3,53
13/09/2006;158,9176;0,01;0,4;4,29;3,54
14/09/2006;158,9386;0,01;0,41;4,3;3,55
15/09/2006;158,9596;0,01;0,41;4,31;3,57
16/09/2006;158,9802;0,01;0,41;4,32;3,58
17/09/2006;159,0009;0,01;0,41;4,34;3,59
18/09/2006;159,0215;0,01;0,41;4,35;3,61
19/09/2006;159,0421;0,01;0,41;4,36;3,62
20/09/2006;159,0628;0,01;0,41;4,38;3,63
21/09/2006;159,0834;0,01;0,41;4,39;3,65
22/09/2006;159,104;0,01;0,41;4,4;3,66
23/09/2006;159,1247;0,01;0,41;4,42;3,67
24/09/2006;159,1453;0,01;0,41;4,43;3,69
25/09/2006;159,166;0,01;0,41;4,45;3,7
26/09/2006;159,1866;0,01;0,41;4,46;3,71
27/09/2006;159,2073;0,01;0,41;4,47;3,73
28/09/2006;159,2279;0,01;0,41;4,49;3,74
29/09/2006;159,2486;0,01;0,41;4,5;3,75
30/09/2006;159,2693;0,01;0,41;4,51;3,77
1/10/2006;159,2899;0,01;0,39;4,53;3,78
2/10/2006;159,3106;0,01;0,39;4,54;3,8
3/10/2006;159,3313;0,01;0,39;4,55;3,81
4/10/2006;159,3519;0,01;0,39;4,57;3,82
5/10/2006;159,3726;0,01;0,39;4,58;3,84
6/10/2006;159,3933;0,01;0,39;4,59;3,85
7/10/2006;159,414;0,01;0,39;4,61;3,86
8/10/2006;159,4347;0,01;0,39;4,62;3,88
9/10/2006;159,4554;0,01;0,39;4,64;3,89
10/10/2006;159,4761;0,01;0,39;4,65;3,9
11/10/2006;159,4967;0,01;0,39;4,66;3,92
12/10/2006;159,5174;0,01;0,39;4,68;3,93
13/10/2006;159,5381;0,01;0,39;4,69;3,94
14/10/2006;159,5588;0,01;0,39;4,7;3,96
15/10/2006;159,5795;0,01;0,39;4,72;3,97
16/10/2006;159,5944;0,01;0,39;4,71;3,98
17/10/2006;159,6093;0,01;0,38;4,71;3,99
18/10/2006;159,6242;0,01;0,38;4,7;4
19/10/2006;159,6391;0,01;0,38;4,7;4,01
20/10/2006;159,6541;0,01;0,37;4,69;4,02
21/10/2006;159,669;0,01;0,37;4,69;4,03
22/10/2006;159,6839;0,01;0,36;4,68;4,04
23/10/2006;159,6988;0,01;0,36;4,68;4,05
24/10/2006;159,7137;0,01;0,36;4,67;4,06
25/10/2006;159,7286;0,01;0,35;4,67;4,07
26/10/2006;159,7436;0,01;0,35;4,67;4,08
27/10/2006;159,7585;0,01;0,35;4,66;4,09
28/10/2006;159,7734;0,01;0,34;4,66;4,1
29/10/2006;159,7883;0,01;0,34;4,65;4,11
30/10/2006;159,8033;0,01;0,34;4,65;4,12
31/10/2006;159,8182;0,01;0,34;4,64;4,13
1/11/2006;159,8331;0,01;0,34;4,64;4,14
2/11/2006;159,848;0,01;0,34;4,63;4,15
3/11/2006;159,863;0,01;0,33;4,63;4,15
4/11/2006;159,8779;0,01;0,33;4,62;4,16
5/11/2006;159,8929;0,01;0,33;4,62;4,17
6/11/2006;159,9078;0,01;0,32;4,61;4,18
7/11/2006;159,9227;0,01;0,32;4,61;4,19
8/11/2006;159,9377;0,01;0,32;4,6;4,2
9/11/2006;159,9526;0,01;0,31;4,6;4,21
10/11/2006;159,9675;0,01;0,31;4,59;4,22
11/11/2006;159,9825;0,01;0,3;4,59;4,23
12/11/2006;159,9974;0,01;0,3;4,59;4,24
13/11/2006;160,0124;0,01;0,3;4,58;4,25
14/11/2006;160,0273;0,01;0,29;4,58;4,26
15/11/2006;160,0423;0,01;0,29;4,57;4,27
16/11/2006;160,0348;0;0,28;4,56;4,27
17/11/2006;160,0274;0;0,26;4,55;4,26
18/11/2006;160,0199;0;0,25;4,53;4,26
19/11/2006;160,0124;0;0,23;4,52;4,25
20/11/2006;160,0049;0;0,22;4,51;4,25
21/11/2006;159,9975;0;0,21;4,49;4,24
22/11/2006;159,99;0;0,19;4,48;4,24
23/11/2006;159,9825;0;0,18;4,47;4,23
24/11/2006;159,975;0;0,16;4,45;4,23
25/11/2006;159,9676;0;0,15;4,44;4,22
26/11/2006;159,9601;0;0,14;4,43;4,22
27/11/2006;159,9526;0;0,12;4,42;4,21
28/11/2006;159,9452;0;0,11;4,4;4,21
29/11/2006;159,9377;0;0,09;4,39;4,2
30/11/2006;159,9302;0;0,08;4,38;4,2
1/12/2006;159,9228;0;0,06;4,36;4,19
2/12/2006;159,9153;0;0,04;4,35;4,19
3/12/2006;159,9078;0;0,03;4,34;4,18
4/12/2006;159,9004;0;0,01;4,33;4,18
5/12/2006;159,8929;0;0;4,31;4,17
6/12/2006;159,8854;0;-0,01;4,3;4,17
7/12/2006;159,878;0;-0,03;4,29;4,16
8/12/2006;159,8705;0;-0,04;4,27;4,16
9/12/2006;159,863;0;-0,06;4,26;4,15
10/12/2006;159,8556;0;-0,07;4,25;4,15
11/12/2006;159,8481;0;-0,08;4,24;4,15
12/12/2006;159,8406;0;-0,1;4,22;4,14
13/12/2006;159,8332;0;-0,11;4,21;4,14
14/12/2006;159,8257;0;-0,13;4,2;4,13
15/12/2006;159,8182;0;-0,14;4,18;4,13
16/12/2006;159,8306;0,01;-0,13;4,19;4,13
17/12/2006;159,8429;0,01;-0,12;4,19;4,14
18/12/2006;159,8553;0,01;-0,1;4,2;4,15
19/12/2006;159,8676;0,01;-0,09;4,2;4,16
20/12/2006;159,88;0,01;-0,08;4,21;4,17
21/12/2006;159,8924;0,01;-0,07;4,21;4,17
22/12/2006;159,9047;0,01;-0,05;4,22;4,18
23/12/2006;159,9171;0,01;-0,04;4,22;4,19
24/12/2006;159,9295;0,01;-0,03;4,22;4,2
25/12/2006;159,9418;0,01;-0,02;4,23;4,21
26/12/2006;159,9542;0,01;0;4,23;4,21
27/12/2006;159,9666;0,01;0,01;4,24;4,22
28/12/2006;159,9789;0,01;0,02;4,24;4,23
29/12/2006;159,9913;0,01;0,03;4,25;4,24
30/12/2006;160,0037;0,01;0,05;4,25;4,25
31/12/2006;160,0161;0,01;0,05;4,25;4,25
1/01/2007;160,0284;0,01;0,07;4,26;0,01
2/01/2007;160,0408;0,01;0,08;4,26;0,02
3/01/2007;160,0532;0,01;0,09;4,27;0,02
4/01/2007;160,0656;0,01;0,1;4,27;0,03
5/01/2007;160,0779;0,01;0,12;4,28;0,04
6/01/2007;160,0903;0,01;0,13;4,28;0,05
7/01/2007;160,1027;0,01;0,14;4,29;0,05
8/01/2007;160,1151;0,01;0,15;4,29;0,06
9/01/2007;160,1275;0,01;0,17;4,29;0,07
10/01/2007;160,1398;0,01;0,18;4,3;0,08
11/01/2007;160,1522;0,01;0,19;4,3;0,09
12/01/2007;160,1646;0,01;0,2;4,31;0,09
13/01/2007;160,177;0,01;0,22;4,31;0,1
14/01/2007;160,1894;0,01;0,23;4,32;0,11
15/01/2007;160,2018;0,01;0,24;4,32;0,12
16/01/2007;160,2137;0,01;0,24;4,33;0,12
17/01/2007;160,2255;0,01;0,24;4,33;0,13
18/01/2007;160,2374;0,01;0,24;4,34;0,14
19/01/2007;160,2493;0,01;0,24;4,34;0,15
20/01/2007;160,2612;0,01;0,24;4,35;0,15
21/01/2007;160,273;0,01;0,24;4,35;0,16
22/01/2007;160,2849;0,01;0,24;4,36;0,17
23/01/2007;160,2968;0,01;0,24;4,36;0,18
24/01/2007;160,3087;0,01;0,24;4,37;0,18
25/01/2007;160,3206;0,01;0,24;4,37;0,19
26/01/2007;160,3324;0,01;0,24;4,38;0,2
27/01/2007;160,3443;0,01;0,24;4,38;0,21
28/01/2007;160,3562;0,01;0,24;4,39;0,21
29/01/2007;160,3681;0,01;0,24;4,4;0,22
30/01/2007;160,38;0,01;0,24;4,4;0,23
31/01/2007;160,3919;0,01;0,23;4,41;0,23
1/02/2007;160,4038;0,01;0,23;4,41;0,24
2/02/2007;160,4156;0,01;0,23;4,42;0,25
3/02/2007;160,4275;0,01;0,23;4,42;0,26
4/02/2007;160,4394;0,01;0,23;4,43;0,26
5/02/2007;160,4513;0,01;0,23;4,43;0,27
6/02/2007;160,4632;0,01;0,23;4,44;0,28
7/02/2007;160,4751;0,01;0,23;4,44;0,29
8/02/2007;160,487;0,01;0,23;4,45;0,29
9/02/2007;160,4989;0,01;0,23;4,45;0,3
10/02/2007;160,5108;0,01;0,23;4,46;0,31
11/02/2007;160,5227;0,01;0,23;4,47;0,32
12/02/2007;160,5346;0,01;0,23;4,47;0,32
13/02/2007;160,5465;0,01;0,23;4,48;0,33
14/02/2007;160,5584;0,01;0,23;4,48;0,34
15/02/2007;160,5703;0,01;0,23;4,49;0,35
16/02/2007;160,6143;0,03;0,25;4,5;0,37
17/02/2007;160,6583;0,03;0,27;4,5;0,4
18/02/2007;160,7023;0,03;0,29;4,51;0,43
19/02/2007;160,7463;0,03;0,31;4,52;0,46
20/02/2007;160,7904;0,03;0,33;4,53;0,48
21/02/2007;160,8344;0,03;0,35;4,54;0,51
22/02/2007;160,8785;0,03;0,37;4,55;0,54
23/02/2007;160,9226;0,03;0,39;4,56;0,57
24/02/2007;160,9667;0,03;0,41;4,56;0,59
25/02/2007;161,0108;0,03;0,43;4,57;0,62
26/02/2007;161,0549;0,03;0,45;4,58;0,65
27/02/2007;161,099;0,03;0,47;4,59;0,68
28/02/2007;161,1432;0,03;0,49;4,6;0,7
1/03/2007;161,1873;0,03;0,49;4,61;0,73
2/03/2007;161,2315;0,03;0,51;4,62;0,76
3/03/2007;161,2756;0,03;0,53;4,62;0,79
4/03/2007;161,3198;0,03;0,55;4,63;0,81
5/03/2007;161,364;0,03;0,57;4,64;0,84
6/03/2007;161,4082;0,03;0,59;4,65;0,87
7/03/2007;161,4525;0,03;0,61;4,66;0,9
8/03/2007;161,4967;0,03;0,63;4,67;0,93
9/03/2007;161,541;0,03;0,65;4,67;0,95
10/03/2007;161,5852;0,03;0,67;4,68;0,98
11/03/2007;161,6295;0,03;0,69;4,69;1,01
12/03/2007;161,6738;0,03;0,71;4,7;1,04
13/03/2007;161,7181;0,03;0,73;4,71;1,06
14/03/2007;161,7624;0,03;0,75;4,72;1,09
15/03/2007;161,8067;0,03;0,77;4,73;1,12
16/03/2007;161,8674;0,04;0,78;4,74;1,16
17/03/2007;161,9282;0,04;0,79;4,76;1,19
18/03/2007;161,9889;0,04;0,8;4,78;1,23
19/03/2007;162,0497;0,04;0,81;4,79;1,27
20/03/2007;162,1106;0,04;0,82;4,81;1,31
21/03/2007;162,1714;0,04;0,83;4,83;1,35
22/03/2007;162,2323;0,04;0,84;4,85;1,38
23/03/2007;162,2931;0,04;0,85;4,86;1,42
24/03/2007;162,3541;0,04;0,86;4,88;1,46
25/03/2007;162,415;0,04;0,87;4,9;1,5
26/03/2007;162,4759;0,04;0,88;4,91;1,54
27/03/2007;162,5369;0,04;0,89;4,93;1,58
28/03/2007;162,5979;0,04;0,9;4,95;1,61
29/03/2007;162,6589;0,04;0,94;4,97;1,65
30/03/2007;162,72;0,04;0,98;4,98;1,69
31/03/2007;162,7811;0,04;1,02;5;1,73
1/04/2007;162,8421;0,04;1,03;5,02;1,77
2/04/2007;162,9033;0,04;1,04;5,03;1,8
3/04/2007;162,9644;0,04;1,05;5,05;1,84
4/04/2007;163,0256;0,04;1,06;5,07;1,88
5/04/2007;163,0867;0,04;1,07;5,09;1,92
6/04/2007;163,1479;0,04;1,08;5,1;1,96
7/04/2007;163,2092;0,04;1,09;5,12;2
8/04/2007;163,2704;0,04;1,1;5,14;2,03
9/04/2007;163,3317;0,04;1,11;5,15;2,07
10/04/2007;163,393;0,04;1,12;5,17;2,11
11/04/2007;163,4543;0,04;1,13;5,19;2,15
12/04/2007;163,5157;0,04;1,14;5,21;2,19
13/04/2007;163,577;0,04;1,15;5,22;2,23
14/04/2007;163,6384;0,04;1,16;5,24;2,26
15/04/2007;163,6998;0,04;1,17;5,26;2,3
16/04/2007;163,7654;0,04;1,17;5,27;2,34
17/04/2007;163,8311;0,04;1,18;5,29;2,38
18/04/2007;163,8968;0,04;1,18;5,31;2,43
19/04/2007;163,9625;0,04;1,18;5,33;2,47
20/04/2007;164,0283;0,04;1,18;5,35;2,51
21/04/2007;164,094;0,04;1,19;5,36;2,55
22/04/2007;164,1599;0,04;1,19;5,38;2,59
23/04/2007;164,2257;0,04;1,19;5,4;2,63
24/04/2007;164,2915;0,04;1,19;5,42;2,67
25/04/2007;164,3574;0,04;1,2;5,43;2,71
26/04/2007;164,4233;0,04;1,2;5,45;2,75
27/04/2007;164,4892;0,04;1,2;5,47;2,8
28/04/2007;164,5552;0,04;1,2;5,49;2,84
29/04/2007;164,6212;0,04;1,21;5,51;2,88
30/04/2007;164,6872;0,04;1,21;5,52;2,92
1/05/2007;164,7532;0,04;1,17;5,54;2,96
2/05/2007;164,8193;0,04;1,18;5,56;3
3/05/2007;164,8854;0,04;1,18;5,58;3,04
4/05/2007;164,9515;0,04;1,18;5,59;3,08
5/05/2007;165,0177;0,04;1,18;5,61;3,13
6/05/2007;165,0838;0,04;1,19;5,63;3,17
7/05/2007;165,15;0,04;1,19;5,65;3,21
8/05/2007;165,2163;0,04;1,19;5,67;3,25
9/05/2007;165,2825;0,04;1,19;5,68;3,29
10/05/2007;165,3488;0,04;1,2;5,7;3,33
11/05/2007;165,4151;0,04;1,2;5,72;3,37
12/05/2007;165,4814;0,04;1,2;5,74;3,42
13/05/2007;165,5478;0,04;1,2;5,75;3,46
14/05/2007;165,6142;0,04;1,21;5,77;3,5
15/05/2007;165,6806;0,04;1,21;5,79;3,54
16/05/2007;165,7285;0,03;1,2;5,8;3,57
17/05/2007;165,7764;0,03;1,19;5,82;3,6
18/05/2007;165,8243;0,03;1,18;5,84;3,63
19/05/2007;165,8723;0,03;1,16;5,85;3,66
20/05/2007;165,9202;0,03;1,15;5,87;3,69
21/05/2007;165,9682;0,03;1,14;5,88;3,72
22/05/2007;166,0161;0,03;1,13;5,9;3,75
23/05/2007;166,0641;0,03;1,12;5,91;3,78
24/05/2007;166,1121;0,03;1,11;5,93;3,81
25/05/2007;166,1601;0,03;1,1;5,94;3,84
26/05/2007;166,2082;0,03;1,09;5,96;3,87
27/05/2007;166,2562;0,03;1,07;5,97;3,9
28/05/2007;166,3043;0,03;1,06;5,99;3,93
29/05/2007;166,3524;0,03;1,05;6;3,96
30/05/2007;166,4004;0,03;1,04;6,02;3,99
31/05/2007;166,4485;0,03;1,07;6,03;4,02
1/06/2007;166,4967;0,03;1,06;6,05;4,05
2/06/2007;166,5448;0,03;1,05;6,06;4,08
3/06/2007;166,5929;0,03;1,04;6,08;4,11
4/06/2007;166,6411;0,03;1,02;6,1;4,14
5/06/2007;166,6893;0,03;1,01;6,11;4,17
6/06/2007;166,7374;0,03;1;6,13;4,2
7/06/2007;166,7856;0,03;0,99;6,14;4,23
8/06/2007;166,8339;0,03;0,98;6,16;4,26
9/06/2007;166,8821;0,03;0,97;6,17;4,29
10/06/2007;166,9303;0,03;0,96;6,19;4,32
11/06/2007;166,9786;0,03;0,95;6,2;4,35
12/06/2007;167,0268;0,03;0,93;6,22;4,38
13/06/2007;167,0751;0,03;0,92;6,23;4,41
14/06/2007;167,1234;0,03;0,91;6,25;4,44
